,X,Y,log
785,20,5,"[0.64264827 0.64264827 0.64264827 0.60064511 0.2982224  0.16381231
 0.14701104 0.13780607 0.14701104 0.16381231 0.17641325 0.16381231
 0.14701104 0.13020978 0.13020978 0.16801262 0.18061356 0.18061356
 0.15938152 0.13702102 0.1393067  0.14829422 0.17238128 0.16799673
 0.16381231 0.14701104 0.13020978 0.13020978 0.17221293 0.18061356
 0.18061356 0.14701104 0.12180915 0.12180915 0.14701104 0.15961199
 0.17221293 0.18061356 0.18061356 0.16381231 0.13441009]"
786,20,6,"[0.69001973 0.69001973 0.69001973 0.6449204  0.17588739 0.18941718
 0.17588739 0.15784765 0.13980792 0.13980792 0.18039732 0.19392711
 0.17588739 0.15784765 0.13980792 0.13980792 0.15784765 0.17137745
 0.18490724 0.19392711 0.19392711 0.17588739 0.14431785]"
787,20,7,"[0.65786391 0.65786391 0.65786391 0.65786391 0.65786391 0.63636509
 0.61486627 0.30528325 0.16769081 0.15909127 0.15049174 0.14578029
 0.14106883 0.15049174 0.15909127 0.16769081 0.17414045 0.18059009
 0.17414045 0.16769081 0.15909127 0.15049174 0.14189222 0.13329269
 0.13329269 0.17199057 0.18488986 0.18488986 0.18488986 0.17199056
 0.15909127 0.14619198 0.13329269 0.13329269 0.13329269 0.13759245
 0.14189221 0.15479151 0.16769081 0.16769081 0.16769081 0.16769081
 0.15049174 0.13329269 0.13329269 0.13329269 0.17629032 0.18488986
 0.18488986 0.1676908  0.15049174 0.12469316 0.12469316 0.12469316
 0.13759245 0.15049174 0.15694139 0.16339104 0.16984068 0.17629032
 0.18059009 0.18488986 0.18488986 0.18488986 0.17629033 0.16769081
 0.15264163 0.13759245]"
788,20,8,"[0.5347386  0.5347386  0.5347386  0.5347386  0.49978837 0.24814667
 0.13630592 0.12232582 0.11849616 0.1146665  0.11849616 0.12232582
 0.12931587 0.13630592 0.14679099 0.13630592 0.12232582 0.11533578
 0.10834573 0.10834573 0.12407334 0.13980095 0.15028601 0.15028601
 0.13980094 0.12931587 0.1188308  0.10834573 0.10834573 0.10834573
 0.11533577 0.12582085 0.13630592 0.13630592 0.13630592 0.13630592
 0.12931587 0.12232582 0.11533578 0.10834573 0.10834573 0.14329596
 0.14679099 0.15028601 0.15028601 0.15028601 0.13630592 0.12232582
 0.11184075 0.10135569 0.10135569 0.11184075 0.12232582 0.12756836
 0.1328109  0.14329596 0.15028601 0.15028601 0.15028601 0.14329597
 0.13630592 0.11184075]"
789,20,9,"[0.12992958 0.12992958 0.12992958 0.17429577 0.77482395 0.75622326
 0.72107369 0.66387154 0.62262396 0.60864568 0.60298219 0.61325102
 0.63164399 0.64222435 0.67060649 0.71456289 0.71515636 0.73229954
 0.77683365 0.79495689 0.80177012 0.81438118 0.8277834  0.83267402
 0.83027029 0.82626942 0.82390898 0.81134003 0.77942014 0.75113281
 0.73807228 0.73531977 0.73256726 0.73428331 0.76047455 0.78145593
 0.79867176 0.82083642 0.83482433 0.74788732 0.75105634 0.75105634
 0.75422535 0.75739437 0.77007042 0.77007042 0.77007042 0.79542254
 0.79859155 0.46267605 0.10774648 0.08556338 0.07288732]"
790,20,10,"[0.12992958 0.12992958 0.12992958 0.17429577 0.77482395 0.75622326
 0.72107369 0.66387154 0.62262396 0.60864568 0.60298219 0.61325102
 0.63164399 0.64222435 0.67060649 0.71456289 0.71515636 0.73229954
 0.77683365 0.79495689 0.80177012 0.81438118 0.8277834  0.83267402
 0.83027029 0.82626942 0.82390898 0.81134003 0.77942014 0.75113281
 0.73807228 0.73531977 0.73256726 0.73428331 0.76047455 0.78145593
 0.79867176 0.82083642 0.83482433 0.74788732 0.75105634 0.75105634
 0.75422535 0.75739437 0.77007042 0.77007042 0.77007042 0.79542254
 0.79859155 0.46267605 0.10774648 0.08556338 0.07288732]"
791,20,11,"[0.12992958 0.145539   0.74742755 0.74567235 0.7578466  0.78074054
 0.76442146 0.77637551 0.78915628 0.82366549 0.8277834  0.83427116
 0.73428331 0.82768168 0.78628103 0.75739437 0.79859155 0.09190141
 0.07922535 0.07288732]"
792,20,12,"[0.13938053 0.13938053 0.21106195 0.72876106 0.80840708 0.71283186
 0.70486726 0.70486726 0.79247788 0.84026549 0.84026549 0.76858407
 0.77654867 0.79247788 0.72876106 0.68893805 0.55353982 0.56946903
 0.52168142 0.51371681 0.51371681 0.38628319 0.48185841 0.17920354
 0.16327434]"
793,20,13,"[0.13938053 0.13938053 0.13938053 0.4659292  0.79247788 0.80044248
 0.80840708 0.75598669 0.7035663  0.76793359 0.83230088 0.85619469
 0.76858407 0.77256637 0.77654867 0.78053097 0.78451327 0.76460177
 0.74469027 0.72079646 0.72079646 0.72079646 0.70088496 0.68097345
 0.64513274 0.60929204 0.61327434 0.61725664 0.56548672 0.51371681
 0.41017699 0.30663717 0.31061947 0.31460177 0.32256637 0.38230089
 0.4420354  0.31858407 0.19513274 0.18318584 0.17123894]"
794,20,14,"[0.28954545 0.28954545 0.28954545 0.2905303  0.29151515 0.29348485
 0.29840909 0.30333334 0.30825758 0.31318182 0.36931818 0.42545455
 0.48159091 0.53772727 0.5505303  0.56333333 0.58893939 0.58401515
 0.5790909  0.56924242 0.53378788 0.53772727 0.53674242 0.53575757
 0.53378788 0.53378788 0.53575757 0.53772727 0.53855127 0.53937528
 0.46119796 0.48127503 0.46284216 0.45362572 0.44440928 0.46328383
 0.48215839 0.51990749 0.5040643  0.49845616 0.49284801 0.48535571
 0.4778634  0.47037109 0.46287879 0.46681818 0.47075757 0.47863636
 0.45893939 0.43924242 0.43431818 0.42939394 0.42446969 0.41954545
 0.41954545 0.41954545 0.41757575 0.41560606 0.38409091 0.41954546
 0.455      0.455      0.455      0.44121212 0.43431818 0.42742424
 0.41166667 0.39590909 0.38015151 0.36439394 0.38409091 0.40378788
 0.40772728 0.41166667 0.46287879 0.44909091 0.44219697 0.43530303
 0.44250525 0.42788505 0.41326484 0.42503639 0.43680794 0.44110504
 0.44540214 0.464541   0.47393572 0.47412603 0.47431634 0.47450666
 0.47469697 0.47469697 0.47469697 0.47469697 0.47469697 0.47469697
 0.47469697]"
795,20,15,"[0.29518572 0.29134219 0.44134666 0.57877497 0.62765615 0.65971036
 0.5295465  0.46183151 0.45154717 0.55270553 0.47443678 0.50015979
 0.46184747 0.4266791  0.41670848 0.53170256 0.54478803 0.48513567
 0.49741758 0.46875979 0.46057184 0.436008   0.43191404 0.39916226
 0.43191404 0.47285375 0.47285375 0.40735021 0.41963212 0.436008
 0.51379347 0.4810417  0.46057184 0.45986872 0.44410518 0.41983711
 0.3388074  0.34028597 0.34042921 0.37677902 0.39197429 0.43302325
 0.47668238 0.49332361 0.49332361 0.49332361]"
796,20,16,"[0.25724638 0.35606422 0.45488207 0.56644339 0.57331597 0.52450354
 0.47569112 0.40270662 0.32972212 0.36670434 0.40368657 0.39606203
 0.38843749 0.37929706 0.37015663 0.42304518 0.35229136 0.28153755
 0.29448098 0.30742441 0.32036784 0.33331127 0.33751305 0.34171483
 0.32442726 0.3071397  0.28985213 0.27256456 0.25403591 0.23550725
 0.24275363 0.24637681 0.25      ]"
797,20,17,"[0.23751788 0.23835421 0.23919054 0.24002687 0.2408632  0.24169952
 0.24253585 0.24420851 0.24671751 0.2492265  0.25173549 0.25424448
 0.25675347 0.25926246 0.26177146 0.26428045 0.27515274 0.28602504
 0.29689734 0.30776964 0.31864193 0.32951423 0.34038653 0.35125882
 0.35627681 0.36129479 0.36631277 0.37133076 0.37383975 0.37634874
 0.37885773 0.38136672 0.38387571 0.38638471 0.3888937  0.39140269
 0.38805737 0.38471205 0.38136673 0.3780214  0.37467608 0.37133076
 0.36798544 0.36464012 0.3696581  0.37467608 0.37969407 0.38471205
 0.3982115  0.41171096 0.41846068 0.42183555 0.42521041 0.42858527
 0.43196014 0.435335   0.43870986 0.43636935 0.43402885 0.43168834
 0.42934783 0.42700733 0.42466682 0.42232631 0.4199858  0.41085244
 0.40171908 0.3971524  0.39258572 0.38801904 0.38345236 0.374319
 0.36518564 0.35605228 0.34691892 0.34890024 0.35088156 0.35286287
 0.35484419 0.35522697 0.35560975 0.35599253 0.35637531 0.35569659
 0.35501788 0.35433916 0.35366044 0.35298172 0.352303   0.35162428
 0.35094556 0.34770379 0.34446201 0.33797846 0.33473669 0.33149491
 0.32825313 0.32501136 0.34530313 0.35544901 0.36559489 0.37563689
 0.38567889 0.39572089 0.40576289 0.40994376 0.41412463 0.4183055
 0.42248637 0.42666724 0.43084811 0.43293855 0.43502898 0.43711942
 0.43920985 0.4408572  0.44168087 0.44250455 0.44332822 0.44415189
 0.44497557 0.44579924 0.43571256 0.43066922 0.42562588 0.35138302
 0.33282231 0.31426159 0.29570088 0.27714016 0.28069683 0.28247516
 0.28425349 0.28781015 0.28958848 0.29136681 0.30126043 0.31115404
 0.31444408 0.31773412 0.32102416 0.32266918 0.3243142  0.32764899
 0.33098378 0.33431856 0.33765335 0.34607134 0.35028034 0.35448933
 0.35869833 0.36290733 0.37132532 0.36975099 0.36817666 0.36660234
 0.36502801 0.358391   0.351754   0.33847999 0.33184298 0.32520598
 0.31856897 0.31193197 0.30200665 0.29208133 0.28215602 0.2722307
 0.2839886  0.2957465  0.3075044  0.3192623  0.33262858 0.34599486
 0.35936113 0.37272741 0.37095302 0.36917864 0.36740425 0.36562987
 0.36299716 0.36036445 0.35773174 0.35509903 0.34983361 0.3472009
 0.34456819 0.34456819 0.34456819 0.34456819 0.34456819 0.34456819
 0.34456819 0.34456819 0.34456819 0.34456819 0.34456819 0.34456819
 0.34456819 0.34456819 0.34456819 0.34456819 0.34456819 0.34456819
 0.34456819 0.34456819 0.34456819 0.33285956 0.32115093 0.29773367
 0.29940633 0.30107899 0.30275165 0.30442431 0.31362395 0.32282358
 0.33202322 0.34122286 0.35042249 0.35962213 0.36882177 0.3780214
 0.37969407 0.38136673 0.38303939 0.38471205 0.379273   0.37655348
 0.37383396 0.345362   0.31689004 0.28841809 0.25994613 0.251914
 0.24789794 0.24388188 0.23584975 0.23183368 0.22781762 0.23780908
 0.24780053 0.25779199 0.26778344 0.2777749  0.28776636 0.30774927
 0.30871915 0.30968904 0.31065892 0.31162881 0.31259869 0.31356858
 0.31453846 0.31550835 0.30575477 0.29600118 0.2862476  0.27649401
 0.26674043 0.25698685 0.23747968 0.23925238 0.24102508 0.24279778
 0.24457048 0.24634318 0.24811589 0.24988859 0.25166129 0.26150672
 0.27135216 0.28119759 0.29104303 0.29438835 0.29773367 0.30107899
 0.30442431 0.28267972 0.26093513 0.23919054 0.22831824 0.21744594
 0.2191186  0.22079126 0.22246393 0.22413659 0.22748191 0.22915457
 0.23082723 0.23082723 0.23082723 0.23082723 0.23082723]"
798,20,18,"[0.30571529 0.31432698 0.461703   0.46933756 0.35671415 0.37502563
 0.41743305 0.43460221 0.45381065 0.3961119  0.30566613 0.32391964
 0.29710359]"
799,20,19,"[0.31263408 0.44967916 0.49250576 0.53766298 0.54488337 0.37300582
 0.43226153 0.34850789 0.40871743 0.46807688 0.29550345]"
800,20,20,"[0.595      0.595      0.60944017 0.62388034 0.59848681 0.2895131
 0.22058988 0.15166667 0.13611111 0.12758863 0.13611111 0.14388889
 0.15166667 0.16333333 0.1575     0.15166667 0.1471922  0.14271772
 0.1297419  0.13254273 0.1674089  0.17137391 0.17533892 0.16722222
 0.15555556 0.14388889 0.12055556 0.12055556 0.12833333 0.14
 0.15166667 0.15166667 0.15166667 0.15166667 0.13611111 0.12833333
 0.12055556 0.12055556 0.12055556 0.15944444 0.16333333 0.16722222
 0.16722222 0.16722222 0.13611111 0.12444445 0.11277778 0.11277778
 0.13611111 0.14553089 0.15495068 0.17159412 0.17346652 0.17533892
 0.17128057 0.16722222 0.15944444 0.15166667 0.13805555 0.12444444]"
801,20,21,"[0.61651333 0.61651333 0.61651333 0.57621834 0.28609442 0.15715046
 0.14103246 0.13220183 0.14103246 0.15715046 0.16923895 0.15715046
 0.14103246 0.12491447 0.12491447 0.16117996 0.17326845 0.17326845
 0.14909146 0.12491447 0.12491447 0.13297346 0.15715046 0.15715046
 0.15715046 0.14103246 0.12491447 0.12491447 0.16520945 0.17326845
 0.17326845 0.14103246 0.11685547 0.11685547 0.14103246 0.15312096
 0.16520945 0.17326845 0.17326845 0.15715046 0.12894396]"
802,20,22,"[0.595      0.595      0.595      0.55611111 0.41611111 0.27611111
 0.21388889 0.15166667 0.13611111 0.12758863 0.13611111 0.14388889
 0.15166667 0.1575     0.16333333 0.1575     0.15166667 0.12055556
 0.12833333 0.15166667 0.15166667 0.15166667 0.13611111 0.12055556
 0.12055556 0.14       0.15944444 0.16722222 0.16722222 0.13611111
 0.14777778 0.15944444 0.16722222 0.16722222 0.15166667 0.12444444]"
803,20,23,"[0.54072197 0.54072197 0.54072197 0.50538066 0.25092327 0.13783109
 0.12369457 0.11594954 0.12369457 0.13783109 0.14843348 0.13783109
 0.12369457 0.10955805 0.10955805 0.14136522 0.15196761 0.15196761
 0.13076283 0.10955805 0.10955805 0.1166263  0.13783109 0.13783109
 0.13783109 0.12369457 0.10955805 0.10955805 0.14489935 0.15196761
 0.15196761 0.12369457 0.11309217]"
804,20,24,"[0.54938169 0.54938169 0.54938169 0.54938169 0.53142804 0.51347439
 0.25494183 0.14003847 0.13285701 0.12567555 0.12174102 0.11780648
 0.12174102 0.12567555 0.13285701 0.14003847 0.15081066 0.14003847
 0.12567555 0.11131263 0.11131263 0.12747092 0.1436292  0.1490153
 0.15440139 0.15440139 0.1436292  0.13285701 0.12208482 0.11131263
 0.11131263 0.11131263 0.11490336 0.11849409 0.12926628 0.14003847
 0.14003847 0.14003847 0.14003847 0.12567555 0.11849409 0.11131263
 0.11131263 0.11131263 0.12926628 0.14721993 0.15440139 0.15440139
 0.15440139 0.12567555 0.10413117 0.10413117 0.10413117 0.12567555
 0.13106165 0.13644774 0.14183383 0.14721993 0.15081066 0.15440139
 0.15440139 0.15440139 0.14721993 0.14003847 0.12747092 0.11490336]"
805,20,25,"[0.595      0.595      0.595      0.595      0.57555555 0.55611111
 0.27611111 0.21388889 0.15166667 0.14388889 0.13611111 0.12833333
 0.12055556 0.12055556 0.12055556 0.13805556 0.15555556 0.16138889
 0.16722222 0.16722222 0.14388889 0.13222222 0.12055556 0.12055556
 0.12444445 0.12833333 0.14777778 0.16722222 0.16722222 0.16722222
 0.16333333 0.15944444 0.16722222 0.16722222 0.16722222 0.15944444
 0.15166667 0.12444444]"
806,20,26,"[0.24069696 0.24069696 0.24069696 0.43063471 0.44373387 0.45028344
 0.44700865 0.44373387 0.44373387 0.44373387 0.44373387 0.44700865
 0.44837863 0.44211193 0.38339041 0.37950436 0.40008033 0.3694341
 0.34130275 0.33332721 0.3511165  0.37924953 0.38696074 0.42531154
 0.43577868 0.4321952  0.41902488 0.40970086 0.4044364  0.38478767
 0.36841373 0.36186415 0.36412439 0.3678513  0.36705407 0.36033646
 0.34354397 0.31486627 0.32695129 0.33453862 0.36311517 0.37025946
 0.37661412 0.38616945 0.38695302 0.39546894 0.39397921 0.39461203
 0.39461203 0.39461203 0.39461203 0.39461203 0.39461203 0.39461203]"
807,20,27,"[0.28954545 0.28954545 0.28954545 0.5180303  0.52590909 0.53378788
 0.53772727 0.54166667 0.53969697 0.53772727 0.53575757 0.53378788
 0.53378788 0.53378788 0.53378788 0.53378788 0.53378788 0.53378788
 0.53575757 0.53772727 0.53855127 0.53937528 0.53560603 0.53183678
 0.49651737 0.46119796 0.45886061 0.45652325 0.46889914 0.48127503
 0.46284216 0.44440928 0.42748903 0.41056878 0.41111772 0.41166667
 0.41560606 0.41954545 0.45696969 0.49439394 0.49439394 0.49439394
 0.47863636 0.46287879 0.4530303  0.44318182 0.43924242 0.43530303
 0.4366625  0.43802198 0.44026361 0.44250525 0.44202574 0.44154623
 0.46501229 0.46548359 0.47060568 0.47572778 0.47483175 0.47393572
 0.47431634 0.47469697 0.47469697 0.47469697 0.47469697 0.47469697
 0.47469697 0.47469697 0.47469697 0.47469697 0.47469697 0.47469697
 0.47469697 0.47469697]"
808,20,28,"[0.27863006 0.27863006 0.31229006 0.34595007 0.38522008 0.42449008
 0.46189009 0.4992901  0.5105101  0.5348201  0.55913011 0.57222011
 0.58531011 0.58799023 0.59067035 0.60295024 0.61523012 0.61897012
 0.62271012 0.62084012 0.61897013 0.60027012 0.55913011 0.54978011
 0.5404301  0.5161201  0.49181009 0.5067701  0.5105101  0.51425011
 0.5123801  0.5105101  0.5086401  0.5067701  0.5067701  0.5067701
 0.5067701  0.5086401  0.5105101  0.5112924  0.51207469 0.50849623
 0.50491776 0.43785433 0.43341624 0.42191542 0.44193187 0.46980834
 0.49768481 0.49563854 0.49359227 0.48607163 0.47855099 0.46790241
 0.46189009 0.45254009 0.44319009 0.44693009 0.45067009 0.45254009
 0.45441009 0.45815009 0.44319009 0.42823009 0.42449009 0.42075009
 0.40953008 0.39831007 0.39831007 0.39831007 0.39644008 0.39457008
 0.37961008 0.36465007 0.39831008 0.43197009 0.40766008 0.38335008
 0.38709008 0.39083008 0.39457008 0.39831007 0.43945009 0.42075009
 0.41701008 0.41327008 0.41668892 0.42010776 0.41965252 0.41919728
 0.41536133 0.41152538 0.40193637 0.39234736 0.37597155 0.35959575
 0.36649665 0.37339755 0.39404819 0.41469882 0.42285802 0.42648672
 0.43011542 0.43601923 0.44192305 0.44678589 0.45164873 0.45115941
 0.45067009 0.45067009 0.45067009 0.45067009 0.45067009 0.45067009
 0.45067009 0.45067009 0.45067009]"
809,20,29,"[0.29386908 0.29386908 0.29386908 0.29386908 0.29386908 0.29386908
 0.29386908 0.29386908 0.29486863 0.29586819 0.29686775 0.2978673
 0.2978673  0.2978673  0.2978673  0.2978673  0.30086597 0.30386463
 0.30986196 0.31386018 0.31585929 0.3178584  0.34384682 0.36983524
 0.37183435 0.37383345 0.39382455 0.41381564 0.43380674 0.45379783
 0.49378002 0.53376221 0.53975954 0.5427582  0.54575686 0.55875107
 0.57174528 0.5847395  0.59773371 0.60473059 0.61172747 0.61872436
 0.62572124 0.62715382 0.6285864  0.63001898 0.63145156 0.63801542
 0.64457927 0.65114313 0.65770699 0.6597061  0.66170521 0.66370432
 0.66570343 0.66470387 0.66370432 0.66170521 0.65670744 0.65170967
 0.64671189 0.64171412 0.63071902 0.61972391 0.60872881 0.59773371
 0.59273593 0.58773816 0.58274039 0.57774261 0.5647484  0.55175419
 0.53875998 0.52576577 0.52976399 0.53376221 0.53776043 0.54175865
 0.54375776 0.54575687 0.54775598 0.54975509 0.54875553 0.54775598
 0.54675642 0.54575686 0.54475731 0.54375776 0.5427582  0.54175865
 0.54175865 0.54175865 0.54175865 0.54175865 0.54175865 0.54175865
 0.54175865 0.54175865 0.54175865 0.54175865 0.54175865 0.54375776
 0.54575686 0.54659317 0.54701133 0.54742948 0.54551671 0.54360395
 0.53977841 0.5039316  0.48600819 0.46808478 0.46689865 0.46571252
 0.4645264  0.46334027 0.46962061 0.47590096 0.48218131 0.48846165
 0.46975353 0.46039947 0.45104541 0.44245895 0.43387249 0.41669958
 0.41426523 0.41183088 0.40939652 0.40696217 0.41239195 0.41782172
 0.4232515  0.42868128 0.44585521 0.45444218 0.46302915 0.46773649
 0.47009016 0.47244384 0.48414954 0.49585525 0.50756096 0.51926667
 0.52246152 0.52565638 0.53204609 0.53095231 0.52985854 0.52876476
 0.52767099 0.52365105 0.51963111 0.51561116 0.51159122 0.50020744
 0.49860059 0.49699373 0.49378002 0.48178537 0.46979071 0.47079026
 0.47178982 0.47278937 0.47378893 0.47578804 0.47778715 0.48178537
 0.48378447 0.48578358 0.48678314 0.48778269 0.48878225 0.4897818
 0.47378893 0.46579249 0.45779606 0.45379784 0.45179873 0.44979962
 0.44880006 0.4478005  0.44680095 0.44580139 0.44080362 0.43580584
 0.4258103  0.4258103  0.4258103  0.4258103  0.42381119 0.42281164
 0.42181208 0.42181208 0.42181208 0.42181208 0.41381565 0.40581921
 0.38982633 0.39782277 0.40581921 0.41381565 0.42181208 0.42680986
 0.43180763 0.44180318 0.44680095 0.45179872 0.4567965  0.46179427
 0.46179427 0.46179427 0.46179427 0.43380674 0.42181208 0.41781386
 0.41381564 0.40981742 0.4058192  0.39682321 0.38782722 0.37883123
 0.36983524 0.37683212 0.38382901 0.39082589 0.39782277 0.40082144
 0.4038201  0.40681876 0.40981743 0.41181654 0.41381565 0.41581476
 0.41781387 0.41981297 0.42181208 0.42381119 0.4258103  0.44480184
 0.46379338 0.48278492 0.50177646 0.50177646 0.50177646 0.50177646
 0.50177646 0.48578358 0.47778715 0.46979071 0.45979516 0.45479739
 0.44979962 0.44780051 0.4458014  0.44180318 0.44318295 0.44387284
 0.44456273 0.44570028 0.44683784 0.44911294 0.44886961 0.44862627
 0.4481396  0.44608921 0.44403881 0.44198841 0.43993801 0.43481249
 0.42968696 0.42456143 0.4194359  0.41068269 0.40192947 0.38442305
 0.3918004  0.39548908 0.39917776 0.40380948 0.40612534 0.4084412
 0.42588588 0.43460822 0.44333056 0.44769182 0.45205309 0.45593232
 0.45981155 0.4627281  0.46564465 0.46856119 0.47147774 0.47195607
 0.47219524 0.47243441 0.4750337  0.47763299 0.48283157 0.48237686
 0.48192216 0.48146745 0.48101275 0.4812059  0.48139906 0.48159221
 0.48178537 0.48178537 0.48178537 0.48178537 0.48178537 0.48178537
 0.48178537 0.48178537 0.48178537 0.48178537 0.48178537 0.48178537
 0.48178537 0.48178537 0.48178537 0.48178537 0.48178537]"
810,20,30,"[0.28954545 0.28954545 0.28954545 0.28954545 0.28954545 0.29151515
 0.29348485 0.62216116 0.63509573 0.6480303  0.6519697  0.65590909
 0.6519697  0.64212121 0.63227273 0.61060606 0.58893939 0.56924242
 0.54363636 0.5180303  0.52787878 0.53772727 0.53937528 0.53560603
 0.53183678 0.49651737 0.46119796 0.45886061 0.45652325 0.46889914
 0.48127503 0.50059126 0.51990749 0.5119859  0.5040643  0.49284801
 0.48968158 0.48651515 0.46287879 0.46681818 0.47469697 0.46484848
 0.455      0.42742424 0.42151515 0.41560606 0.40772727 0.39984848
 0.36439394 0.37818182 0.3919697  0.40378788 0.41166667 0.41954545
 0.49439394 0.49439394 0.47863636 0.46287879 0.4530303  0.44318182
 0.43530303 0.44992201 0.464541   0.46501229 0.46548359 0.47572778
 0.47483175 0.47393572 0.47431634 0.47469697 0.47469697 0.47469697
 0.47469697 0.47469697 0.47469697 0.47469697 0.47469697]"
